日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/01/29 07:00:00,118.801,118.806,118.79,118.79,118.837,118.837,118.817,118.826
2016/01/29 07:01:00,118.79,118.794,118.79,118.792,118.826,118.83,118.826,118.828
2016/01/29 07:02:00,118.792,118.8,118.792,118.796,118.828,118.828,118.82,118.82
2016/01/29 07:03:00,118.796,118.803,118.796,118.802,118.82,118.827,118.817,118.826
2016/01/29 07:04:00,118.802,118.812,118.802,118.812,118.826,118.827,118.821,118.827
2016/01/29 07:05:00,118.812,118.818,118.806,118.808,118.827,118.833,118.825,118.832
2016/01/29 07:06:00,118.808,118.809,118.806,118.807,118.832,118.833,118.83,118.831
2016/01/29 07:07:00,118.807,118.809,118.806,118.806,118.831,118.833,118.83,118.83
2016/01/29 07:08:00,118.806,118.817,118.805,118.807,118.83,118.837,118.824,118.831
2016/01/29 07:09:00,118.807,118.809,118.807,118.808,118.831,118.833,118.831,118.832
2016/01/29 07:10:00,118.808,118.82,118.808,118.817,118.832,118.834,118.82,118.82
2016/01/29 07:11:00,118.817,118.818,118.817,118.817,118.82,118.821,118.82,118.82
2016/01/29 07:12:00,118.817,118.819,118.816,118.819,118.82,118.822,118.819,118.822
2016/01/29 07:13:00,118.819,118.819,118.816,118.819,118.822,118.822,118.819,118.822
2016/01/29 07:14:00,118.819,118.822,118.818,118.822,118.822,118.825,118.821,118.825
2016/01/29 07:15:00,118.822,118.824,118.82,118.822,118.825,118.827,118.823,118.825
2016/01/29 07:16:00,118.822,118.823,118.821,118.822,118.825,118.826,118.824,118.825
2016/01/29 07:17:00,118.822,118.823,118.819,118.822,118.825,118.826,118.822,118.825
2016/01/29 07:18:00,118.822,118.826,118.82,118.821,118.825,118.829,118.823,118.824
2016/01/29 07:19:00,118.821,118.822,118.817,118.818,118.824,118.825,118.82,118.821
2016/01/29 07:20:00,118.818,118.82,118.816,118.818,118.821,118.823,118.819,118.821
2016/01/29 07:21:00,118.818,118.819,118.815,118.816,118.821,118.822,118.818,118.819
2016/01/29 07:22:00,118.816,118.817,118.814,118.815,118.819,118.82,118.817,118.818
2016/01/29 07:23:00,118.815,118.817,118.813,118.814,118.818,118.82,118.816,118.817
2016/01/29 07:24:00,118.814,118.815,118.811,118.814,118.817,118.818,118.814,118.817
2016/01/29 07:25:00,118.814,118.82,118.809,118.814,118.817,118.823,118.812,118.817
2016/01/29 07:26:00,118.814,118.816,118.811,118.811,118.817,118.819,118.814,118.814
2016/01/29 07:27:00,118.811,118.812,118.806,118.809,118.814,118.815,118.809,118.812
2016/01/29 07:28:00,118.809,118.811,118.807,118.811,118.812,118.814,118.81,118.814
2016/01/29 07:29:00,118.811,118.819,118.81,118.819,118.814,118.822,118.813,118.822
2016/01/29 07:30:00,118.819,118.82,118.817,118.818,118.822,118.823,118.82,118.821
